2023/01/09 14:24:38| Started|2023/01/09 14:24:39| Ended
2023/09/19 16:03:43| Started|2023/09/19 16:04:50| Ended| 67.35 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/09/20 09:23:41| Started|2023/09/20 09:24:55| Ended| 73.95 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/09/21 09:22:08| Started|2023/09/21 09:23:34| Ended| 85.79 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/09/21 16:55:50| Started|2023/09/21 16:58:38| Ended| 168.30 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/09/22 09:20:15| Started|2023/09/22 09:21:08| Ended| 52.71 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/09/22 23:01:17| Started|2023/09/22 23:02:27| Ended| 69.48 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/09/23 18:43:40| Started|2023/09/23 18:44:23| Ended| 42.55 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/09/23 20:56:12| Started|2023/09/23 20:57:14| Ended| 61.71 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/09/24 19:13:44| Started|2023/09/24 19:14:34| Ended| 50.05 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/09/25 08:54:44| Started|2023/09/25 08:57:33| Ended| 169.51 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/09/25 09:38:09| Started|2023/09/25 09:39:26| Ended| 77.35 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/09/25 20:13:12| Started|2023/09/25 20:14:00| Ended| 47.66 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/09/26 11:55:32| Started|2023/09/26 11:56:28| Ended| 55.66 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/09/26 13:47:53| Started|2023/09/26 13:49:03| Ended| 69.95 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/09/26 14:03:38| Started|2023/09/26 14:04:42| Ended| 63.89 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/09/27 09:08:16| Started|2023/09/27 09:10:02| Ended| 105.66 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/09/27 12:35:16| Started|2023/09/27 12:36:18| Ended| 62.25 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/09/27 14:09:34| Started|2023/09/27 14:11:03| Ended| 88.99 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/09/27 16:10:15| Started|2023/09/27 16:11:28| Ended| 72.55 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/09/27 21:25:24| Started|2023/09/27 21:26:17| Ended| 53.46 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/09/27 21:35:19| Started|2023/09/27 21:36:15| Ended| 55.87 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/09/27 21:37:16| Started|2023/09/27 21:37:27| Ended| 10.33 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/09/28 09:07:01| Started|2023/09/28 09:08:30| Ended| 89.32 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/09/28 09:20:09| Started|2023/09/28 09:21:19| Ended| 70.73 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/09/28 13:29:02| Started|2023/09/28 13:30:32| Ended| 90.56 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/09/28 16:50:15| Started|2023/09/28 16:52:46| Ended| 150.66 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/09/29 08:54:07| Started|2023/09/29 08:55:06| Ended| 58.68 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/09/30 10:54:34| Started|2023/09/30 10:55:43| Ended| 68.80 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/09/30 12:58:04| Started|2023/09/30 12:59:06| Ended| 61.13 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/09/30 19:28:58| Started|2023/09/30 19:29:54| Ended| 55.61 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/10/01 11:03:37| Started|2023/10/01 11:04:57| Ended| 79.86 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/10/02 09:21:48| Started|2023/10/02 09:23:05| Ended| 76.69 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/10/02 11:54:53| Started|2023/10/02 11:57:36| Ended| 162.75 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/10/02 14:47:56| Started|2023/10/02 14:49:30| Ended| 94.22 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/10/02 20:20:54| Started|2023/10/02 20:22:05| Ended| 70.73 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/10/03 10:20:13| Started|2023/10/03 10:21:02| Ended| 49.15 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/10/03 14:45:10| Started|2023/10/03 14:46:09| Ended| 59.71 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/10/03 16:47:29| Started|2023/10/03 16:48:27| Ended| 58.31 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/10/03 17:03:44| Started|2023/10/03 17:04:41| Ended| 56.92 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/10/04 09:15:23| Started|2023/10/04 09:16:49| Ended| 85.95 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/10/04 09:47:24| Started|2023/10/04 09:48:54| Ended| 89.97 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/10/04 15:31:13| Started|2023/10/04 15:33:09| Ended| 116.53 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/10/04 20:07:49| Started|2023/10/04 20:08:46| Ended| 57.24 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/10/05 10:08:14| Started|2023/10/05 10:10:06| Ended| 112.11 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/10/05 10:55:03| Started|2023/10/05 10:56:21| Ended| 77.83 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/10/05 11:16:38| Started|2023/10/05 11:18:07| Ended| 89.33 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/10/05 11:35:41| Started|2023/10/05 11:37:13| Ended| 92.67 TotalSecs | Version 9.1.5 | Hostname CLR0AN001151190
2023/10/05 20:14:56| Started|2023/10/05 20:15:43| Ended| 47.31 TotalSecs | Version 9.1.5 | Hostname AsusVivoBook
2023/10/06 08:43:34| Started|2023/10/06 08:44:29| Ended| 55.10 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/06 10:38:54| Started|2023/10/06 10:39:44| Ended| 49.52 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/06 11:28:43| Started|2023/10/06 11:29:54| Ended| 71.02 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/06 14:13:01| Started|2023/10/06 14:13:50| Ended| 48.51 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/06 14:34:52| Started|2023/10/06 14:37:00| Ended| 127.38 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/07 12:08:06| Started|2023/10/07 12:09:03| Ended| 57.16 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/07 14:53:13| Started|2023/10/07 14:54:09| Ended| 56.70 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/07 21:40:36| Started|2023/10/07 21:43:50| Ended| 194.61 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/08 14:07:22| Started|2023/10/08 14:08:19| Ended| 57.69 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/09 08:57:50| Started|2023/10/09 09:00:44| Ended| 173.75 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/09 11:46:12| Started|2023/10/09 11:49:50| Ended| 218.46 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/09 13:53:51| Started|2023/10/09 13:57:14| Ended| 203.24 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/09 14:00:33| Started|2023/10/09 14:03:54| Ended| 200.91 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/09 14:11:15| Started|2023/10/09 14:12:19| Ended| 64.19 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/09 14:39:07| Started|2023/10/09 14:40:29| Ended| 82.12 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/10 15:54:53| Started|2023/10/10 15:57:51| Ended| 178.02 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/10 16:13:54| Started|2023/10/10 16:15:11| Ended| 76.13 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/11 08:55:13| Started|2023/10/11 08:56:23| Ended| 69.82 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/11 09:46:44| Started|2023/10/11 09:48:00| Ended| 75.88 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/11 14:13:05| Started|2023/10/11 14:14:11| Ended| 65.98 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/11 17:53:05| Started|2023/10/11 17:54:51| Ended| 105.91 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/11 21:21:43| Started|2023/10/11 21:22:35| Ended| 51.60 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/11 23:23:42| Started|2023/10/11 23:26:28| Ended| 166.10 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/12 19:57:46| Started|2023/10/12 19:58:39| Ended| 53.44 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/13 08:37:02| Started|2023/10/13 08:38:11| Ended| 69.03 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/13 14:50:13| Started|2023/10/13 14:51:09| Ended| 56.03 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/15 13:25:01| Started|2023/10/15 13:26:16| Ended| 74.49 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/15 18:15:44| Started|2023/10/15 18:16:45| Ended| 60.98 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/16 08:48:39| Started|2023/10/16 08:50:44| Ended| 124.79 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/16 10:03:35| Started|2023/10/16 10:04:56| Ended| 80.56 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/16 14:05:43| Started|2023/10/16 14:07:24| Ended| 101.09 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/16 15:31:09| Started|2023/10/16 15:32:20| Ended| 70.71 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/16 21:23:44| Started|2023/10/16 21:24:59| Ended| 75.06 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/17 10:50:56| Started|2023/10/17 10:53:32| Ended| 156.08 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/17 14:49:52| Started|2023/10/17 14:53:15| Ended| 203.27 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/17 16:46:53| Started|2023/10/17 16:48:26| Ended| 93.29 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/18 11:47:34| Started|2023/10/18 11:48:57| Ended| 82.77 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/18 17:51:48| Started|2023/10/18 17:54:08| Ended| 140.28 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/18 20:13:57| Started|2023/10/18 20:14:52| Ended| 54.59 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/19 10:00:56| Started|2023/10/19 10:02:35| Ended| 98.38 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/19 15:02:27| Started|2023/10/19 15:03:49| Ended| 82.11 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/19 17:11:39| Started|2023/10/19 17:13:00| Ended| 80.40 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/19 21:19:41| Started|2023/10/19 21:20:41| Ended| 59.13 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/20 09:29:38| Started|2023/10/20 09:30:42| Ended| 64.51 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/20 15:54:35| Started|2023/10/20 15:55:38| Ended| 63.58 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/21 13:17:24| Started|2023/10/21 13:18:44| Ended| 79.68 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/21 17:35:19| Started|2023/10/21 17:36:11| Ended| 52.42 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/22 15:16:16| Started|2023/10/22 15:17:07| Ended| 51.68 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/22 21:37:01| Started|2023/10/22 21:37:56| Ended| 54.64 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/23 09:30:38| Started|2023/10/23 09:32:06| Ended| 87.79 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/23 10:39:13| Started|2023/10/23 10:41:36| Ended| 142.81 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/23 13:58:20| Started|2023/10/23 13:59:47| Ended| 86.88 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/24 08:40:58| Started|2023/10/24 08:42:05| Ended| 66.89 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/24 14:48:07| Started|2023/10/24 14:49:05| Ended| 57.93 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/24 15:00:40| Started|2023/10/24 15:01:47| Ended| 66.80 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/25 09:33:23| Started|2023/10/25 09:34:55| Ended| 92.70 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/25 11:38:42| Started|2023/10/25 11:40:02| Ended| 80.58 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/25 15:56:35| Started|2023/10/25 15:57:54| Ended| 79.07 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/25 18:00:32| Started|2023/10/25 18:02:21| Ended| 109.61 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/26 09:05:30| Started|2023/10/26 09:06:45| Ended| 75.55 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/26 20:14:22| Started|2023/10/26 20:15:37| Ended| 75.41 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/27 09:20:04| Started|2023/10/27 09:21:02| Ended| 58.49 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/28 18:46:02| Started|2023/10/28 18:46:50| Ended| 48.03 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/29 11:40:43| Started|2023/10/29 11:41:47| Ended| 63.81 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/30 13:19:48| Started|2023/10/30 13:20:42| Ended| 53.79 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/31 08:49:23| Started|2023/10/31 08:50:28| Ended| 64.70 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/31 11:24:58| Started|2023/10/31 11:26:36| Ended| 98.26 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/10/31 14:05:32| Started|2023/10/31 14:06:33| Ended| 60.04 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/31 14:34:26| Started|2023/10/31 14:35:30| Ended| 64.20 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/31 14:45:08| Started|2023/10/31 14:46:09| Ended| 61.95 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/10/31 14:49:12| Started|2023/10/31 14:50:13| Ended| 60.51 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/01 10:10:33| Started|2023/11/01 10:12:05| Ended| 92.94 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/01 13:51:47| Started|2023/11/01 13:53:49| Ended| 122.32 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/01 20:31:32| Started|2023/11/01 20:32:46| Ended| 74.19 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/02 19:20:04| Started|2023/11/02 19:21:22| Ended| 78.14 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/03 11:14:57| Started|2023/11/03 11:15:54| Ended| 56.68 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/03 14:15:11| Started|2023/11/03 14:16:10| Ended| 58.81 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/03 15:11:19| Started|2023/11/03 15:12:00| Ended| 40.92 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/05 20:04:16| Started|2023/11/05 20:04:57| Ended| 40.73 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/05 20:13:21| Started|2023/11/05 20:14:25| Ended| 63.93 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/06 09:17:49| Started|2023/11/06 09:19:26| Ended| 96.41 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/06 11:24:55| Started|2023/11/06 11:26:26| Ended| 91.05 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/06 14:24:59| Started|2023/11/06 14:26:16| Ended| 76.79 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/06 14:55:24| Started|2023/11/06 14:58:37| Ended| 192.64 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/06 17:46:18| Started|2023/11/06 17:47:51| Ended| 92.64 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/06 17:55:39| Started|2023/11/06 17:57:10| Ended| 91.45 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/06 18:01:00| Started|2023/11/06 18:01:14| Ended| 13.51 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/06 18:01:39| Started|2023/11/06 18:01:52| Ended| 12.39 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/06 18:03:17| Started|2023/11/06 18:04:23| Ended| 66.62 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/06 20:10:38| Started|2023/11/06 20:11:47| Ended| 68.96 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/07 09:19:46| Started|2023/11/07 09:20:43| Ended| 56.13 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/07 12:33:47| Started|2023/11/07 12:34:52| Ended| 64.18 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/07 14:51:33| Started|2023/11/07 15:03:17| Ended| 704.45 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/08 09:40:29| Started|2023/11/08 09:41:42| Ended| 73.68 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/08 11:29:23| Started|2023/11/08 11:30:40| Ended| 77.03 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/08 18:01:43| Started|2023/11/08 18:03:13| Ended| 90.78 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/08 20:37:09| Started|2023/11/08 20:40:06| Ended| 176.10 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/08 21:18:20| Started|2023/11/08 21:19:13| Ended| 52.79 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/09 12:37:01| Started|2023/11/09 12:38:22| Ended| 80.58 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/09 13:12:59| Started|2023/11/09 13:14:36| Ended| 96.85 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/09 15:32:32| Started|2023/11/09 15:33:47| Ended| 74.71 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/09 20:39:41| Started|2023/11/09 20:40:55| Ended| 73.81 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/10 09:43:47| Started|2023/11/10 09:44:39| Ended| 52.00 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/10 16:26:19| Started|2023/11/10 16:27:20| Ended| 60.68 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/10 18:38:49| Started|2023/11/10 18:39:46| Ended| 57.30 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/11 09:26:05| Started|2023/11/11 09:27:17| Ended| 72.80 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/11 16:14:56| Started|2023/11/11 16:16:26| Ended| 89.80 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/12 15:57:32| Started|2023/11/12 15:59:49| Ended| 136.83 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/13 09:18:28| Started|2023/11/13 09:23:51| Ended| 323.07 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/13 13:50:36| Started|2023/11/13 13:52:34| Ended| 118.23 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/13 14:24:26| Started|2023/11/13 14:25:57| Ended| 91.54 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/13 16:32:12| Started|2023/11/13 16:34:24| Ended| 132.33 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/14 08:39:55| Started|2023/11/14 08:41:23| Ended| 88.03 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/14 09:36:25| Started|2023/11/14 09:37:21| Ended| 55.64 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/14 10:10:01| Started|2023/11/14 10:10:52| Ended| 50.56 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/14 13:49:30| Started|2023/11/14 13:50:31| Ended| 61.04 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/15 10:04:12| Started|2023/11/15 10:05:22| Ended| 69.89 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/15 20:59:24| Started|2023/11/15 21:00:37| Ended| 72.72 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/16 09:24:40| Started|2023/11/16 09:25:40| Ended| 60.42 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/16 11:14:34| Started|2023/11/16 11:27:09| Ended| 755.45 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/16 15:09:43| Started|2023/11/16 15:11:07| Ended| 84.00 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/16 20:15:00| Started|2023/11/16 20:15:57| Ended| 57.59 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/17 10:32:59| Started|2023/11/17 10:35:36| Ended| 157.64 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/17 11:56:02| Started|2023/11/17 11:57:11| Ended| 68.63 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/17 15:11:03| Started|2023/11/17 15:12:03| Ended| 59.88 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/17 15:29:13| Started|2023/11/17 15:30:23| Ended| 69.55 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/17 17:18:32| Started|2023/11/17 17:19:39| Ended| 66.71 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/18 08:56:35| Started|2023/11/18 08:57:37| Ended| 61.89 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/19 13:40:29| Started|2023/11/19 13:43:10| Ended| 161.26 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/20 09:10:58| Started|2023/11/20 09:12:06| Ended| 68.11 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/20 16:59:34| Started|2023/11/20 17:00:29| Ended| 54.23 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/21 09:19:20| Started|2023/11/21 09:20:09| Ended| 49.85 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/21 10:07:16| Started|2023/11/21 10:09:57| Ended| 160.81 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/21 10:52:03| Started|2023/11/21 10:53:53| Ended| 110.13 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/21 15:11:38| Started|2023/11/21 15:13:36| Ended| 117.98 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/21 15:40:43| Started|2023/11/21 15:41:38| Ended| 55.02 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/22 09:28:14| Started|2023/11/22 09:29:36| Ended| 81.73 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/22 11:11:25| Started|2023/11/22 11:13:31| Ended| 126.68 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/22 14:30:54| Started|2023/11/22 14:32:18| Ended| 84.40 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/22 14:54:47| Started|2023/11/22 14:57:32| Ended| 164.72 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/22 17:45:50| Started|2023/11/22 17:47:52| Ended| 122.16 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/22 20:35:15| Started|2023/11/22 20:37:42| Ended| 146.26 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/23 09:24:35| Started|2023/11/23 09:26:16| Ended| 100.65 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/23 09:43:45| Started|2023/11/23 09:45:13| Ended| 88.46 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/23 11:06:02| Started|2023/11/23 11:07:22| Ended| 79.59 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/23 11:14:24| Started|2023/11/23 11:16:28| Ended| 124.26 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/23 15:03:28| Started|2023/11/23 15:05:49| Ended| 140.45 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/23 22:03:01| Started|2023/11/23 22:04:32| Ended| 90.67 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/23 22:15:31| Started|2023/11/23 22:16:26| Ended| 54.88 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/24 09:02:00| Started|2023/11/24 09:02:51| Ended| 50.31 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/24 09:41:26| Started|2023/11/24 09:42:18| Ended| 52.94 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/24 09:46:19| Started|2023/11/24 09:47:22| Ended| 63.06 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2023/11/25 10:44:01| Started|2023/11/25 10:45:07| Ended| 65.93 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/25 15:01:02| Started|2023/11/25 15:01:51| Ended| 49.47 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2023/11/25 19:26:08| Started|2023/11/25 19:27:07| Ended| 59.45 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
